X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-81.331852527526053,48.474741868005189,125309535,7462,Pharmacy,RP,Shoppers Simply Pharmacy #1354,,,,123 Third Avenue,,,Timmins,P4N1C6,2019-02-12T12:43:38.000Z,2019-02-11T10:38:18.000Z,2019-02-12T23:17:15.000Z,579713
-75.673339618869562,45.28749933299229,125280121,3658,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,3771 Spratt Road,,,Ottawa,K4M1B2,2019-02-12T12:37:11.000Z,2019-02-11T09:37:17.000Z,2019-02-12T23:17:15.000Z,579729
-81.208813573824727,42.670660225230939,125276770,1349,Pharmacy,LTCF,Extendicare/port Stanley,,,,4551 East Road,,,Port Stanley,N5L1J6,2019-02-12T13:27:38.000Z,2019-02-11T09:30:19.000Z,2019-02-12T23:17:15.000Z,579745
-80.247113548981559,43.544820925494818,125284305,10417,Pharmacy,RP,New Day Guelph Pharmacy,,,,84 Carden Street,,,Guelph,N1H3A3,2019-02-12T13:29:20.000Z,2019-02-11T09:45:50.000Z,2019-02-12T23:17:15.000Z,579809
-79.285177057914055,43.712950000099276,125293498,21791,Mental Health and Addiction Organization,Addiction Services,Providence Healthcare,,,,3276 St. Clair Avenue East,,Administration and Practice Location,Toronto,M1L1W1,2019-02-12T13:00:49.000Z,2019-02-11T10:04:10.000Z,2019-02-12T23:17:15.000Z,579953
-76.523869510319145,44.227683913019689,125293983,5516558,Independent Health Facility,Radgrhy,Ongwanada Resource Centre,,Ongwanada Hospital,,191 Portsmouth Avenue,,Practice Address,Kingston,K7M8A6,2019-02-12T13:21:10.000Z,2019-02-11T10:05:07.000Z,2019-02-12T23:17:15.000Z,580017
-79.573956051505306,43.729282489530625,125292297,4014432,Independent Health Facility,"Bone Min DXA, Fluorscpy, Radgrhy, Gen Ultrasound",Humber Valley X-Ray and Ultrasound,,2419860 Ontario Inc.,,2291 Kipling Avenue,Unit 121,Practice Address,Toronto,M9W4L6,2019-02-12T13:10:27.000Z,2019-02-11T10:01:45.000Z,2019-02-12T23:17:15.000Z,580049
-80.733441943620718,43.98529867852718,125285936,T0536,Retirement Home,Site,Birmingham Retirement Community,,,,356 Birmingham Street East,Unit A,Residential,Mount Forest,N0G2L2,2019-02-12T12:48:36.000Z,2019-02-11T09:49:08.000Z,2019-02-12T23:17:15.000Z,580081
-81.141286304780323,43.25364583149878,125310468,2080,Pharmacy,HSC,Oates Place,,,,200 George Street,,,Saint Marys,N4X1B5,2019-02-12T12:54:21.000Z,2019-02-11T10:40:20.000Z,2019-02-12T23:17:15.000Z,580097
-77.390290089718221,44.198033570497813,125293898,5986,Pharmacy,LTCF,E.J. Mcquigge Lodge,,,,38 Black Diamond Road,,,Belleville,K0K1K0,2019-02-12T12:40:20.000Z,2019-02-11T10:04:57.000Z,2019-02-12T23:17:15.000Z,580145
-81.002045872412779,43.379064660218347,125313528,5875,Pharmacy,RP,Shoppers Drug Mart #1444,,,,511 Huron Street,,,Stratford,N5A5T8,2019-02-12T12:44:33.000Z,2019-02-11T10:46:32.000Z,2019-02-12T23:17:15.000Z,580225
-78.289837660473125,43.963128089400428,125288077,911893,Independent Health Facility,"Bone Min DXA, Fluorscpy, Mamm, Radgrhy, Gen Ultrasound, Vasc Utrasnd",Port Hope X-Ray & Ultrasound,,2456462 Ontario Limited,,249 Ontario Street,Suite 110,Practice Address,Port Hope,L1A3Y9,2019-02-12T12:19:03.000Z,2019-02-11T09:53:25.000Z,2019-02-12T23:17:15.000Z,580241
-79.427931003457161,43.712654593426187,125276489,11082,Pharmacy,AS,Bernard Zylberberg Md,,,,2797 Bathurst Street,Unit 204,,Toronto,M6B4B9,2019-02-12T12:16:23.000Z,2019-02-11T09:29:07.000Z,2019-02-12T23:17:15.000Z,580257
-80.140812057628807,42.888365514459849,125271707,2961,Long-Term Care Home,NH non-profit,Gardenview Long Term Care Home,,,,72 Town Centre Drive,,,Townsend,N0A1S0,2019-02-12T12:45:12.000Z,2019-02-11T09:12:52.000Z,2019-02-12T23:17:15.000Z,580385
-82.823641129902427,42.17030085748398,125310063,S0449,Retirement Home,Site,Iler Lodge,,,,111 Iler Avenue,,Residential,Essex,N8M1T6,2019-02-12T12:54:16.000Z,2019-02-11T10:39:29.000Z,2019-02-12T23:17:15.000Z,580417
-79.741660692200256,43.586110356590716,125314488,9995,Pharmacy,RP,Battleford Ida,,,,6405 Erin Mills Parkway,Unit A01,,Mississauga,L5N4H4,2019-02-12T13:36:02.000Z,2019-02-11T10:48:25.000Z,2019-02-12T23:17:15.000Z,580513
-79.247497047940428,43.736402705956174,125284611,3581,Pharmacy,RP,Shoppers Drug Mart #859,,,,2751 Eglinton Avenue East,,,Toronto,M1J2C7,2019-02-12T12:58:51.000Z,2019-02-11T09:46:28.000Z,2019-02-12T23:17:15.000Z,580545
-79.608554148552841,43.571435860231837,125286198,4155,Laboratory - Hospital,Hospital Laboratory - Urban Hospital,Trillium Health Partners - Mississauga Hospital,,,,100 Queensway West,,,Mississauga,L5B1B8,2019-02-12T12:38:33.000Z,2019-02-11T09:49:40.000Z,2019-02-12T23:17:15.000Z,580625
-77.353778375332212,44.167965966822969,125300021,618,Community Support Service,Site,Alzheimer Society of Belleville-Hastings-Quinte,,Alzheimer Society of Belleville-Hastings,,470 Dundas Street East,Bay View Mall,Administrative Office,Belleville,K8N1G1,2019-02-12T12:41:34.000Z,2019-02-11T10:16:41.000Z,2019-02-12T23:17:15.000Z,580721
-81.624134929675904,42.963559857005791,125278265,2946,Long-Term Care Home,NH for-profit,Sprucedale Care Centre,,,,96 Kittridge Avenue East,,,Strathroy,N7G2A8,2019-02-12T13:27:56.000Z,2019-02-11T09:33:47.000Z,2019-02-12T23:17:15.000Z,580801
-80.55569764619203,43.539584909826601,125283277,T0242,Retirement Home,Site,Village Manor,,,,29 Albert Street,,Residential,Saint Jacobs,N0B2N0,2019-02-12T13:08:26.000Z,2019-02-11T09:43:46.000Z,2019-02-12T23:17:15.000Z,580817
-79.091166242511463,43.090070498645773,125299277,S0462,Retirement Home,Site,Emerald Retirement Residence,,,,5807 Ferry Street,,Residential,Niagara Falls,L2G1S8,2019-02-12T13:22:30.000Z,2019-02-11T10:15:11.000Z,2019-02-12T23:17:15.000Z,580833
-79.356327484705787,43.759103104891537,125311824,7194,Pharmacy,RP,Medisystem Pharmacy #6011,,,,75 Lesmill Road,Unit 3,,Toronto,M3B2T8,2019-02-12T13:04:55.000Z,2019-02-11T10:43:15.000Z,2019-02-12T23:17:15.000Z,580913
-82.975256685765956,42.273292068265604,125283861,7621,Pharmacy,RP,Walker Road Pharmacy.,,,,3538 Walker Road,,,Windsor,N8W3S4,2019-02-12T12:38:01.000Z,2019-02-11T09:44:57.000Z,2019-02-12T23:17:15.000Z,580977
-79.278258301157607,45.28999687089815,125282894,3430,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,In-Common Laboratories,,,,348 Muskoka Road North,"Unit 3, Huntsville Professional Building",,Huntsville,P0A1K0,2019-02-12T13:18:35.000Z,2019-02-11T09:43:02.000Z,2019-02-12T23:17:15.000Z,581073
-79.691947372589794,43.543149751369477,125303454,8483,Pharmacy,RP,Glengate Pharmacy,,,,2385 Burnamthorpe Road,Unit 6,,Mississauga,L5L6A4,2019-02-12T13:03:01.000Z,2019-02-11T10:24:53.000Z,2019-02-12T23:17:15.000Z,581089
-79.251201946537208,43.706966900620237,125306955,4603,Pharmacy,RP,Cliffside Pharmacy,,,,2340 Kingston Road,,,Toronto,M1N1V2,2019-02-12T12:43:03.000Z,2019-02-11T10:32:58.000Z,2019-02-12T23:17:15.000Z,581153
-79.337949170748388,43.667301389643924,125312854,10000000014,Hospital - Corporation,Site,Salvation Army Toronto Grace Health Centre,,Salvation Army Toronto Grace Health Centre,,47 Austin Terrace,,,Toronto,M5R1Y8,2019-02-12T13:15:12.000Z,2019-02-11T10:45:12.000Z,2019-02-12T23:17:15.000Z,581233
-80.752602071455456,43.129958928471368,125282729,1000,Community Support Service,Site,Alzheimer Society of Oxford,,Alzheimer Society of Oxford,,575 Peel Street,,Administrative Office,Woodstock,N4S1K6,2019-02-12T13:28:58.000Z,2019-02-11T09:42:43.000Z,2019-02-12T23:17:15.000Z,581249
-77.587152645029121,44.097554044240248,125288930,8637,Pharmacy,RP,Pharmasave #9789,,,,290 Dundas Street West,Unit 4,,Quinte West,K8V3R9,2019-02-12T12:29:22.000Z,2019-02-11T09:55:12.000Z,2019-02-12T23:17:15.000Z,581425
-94.539443834216996,49.891346149816307,125309332,5386,Community Support Service,Site,Ochiichagwe'Babigo'Ining (Anishinaabe Cust. Council) First Nation (CSS),,Ochiichagwe'Babigo'Ining (Anishinaabe Cust. Council) First Nation (CSS),,22 Band Office Road,,Administrative Office,Dalles,P9N0J2,2019-02-12T13:34:51.000Z,2019-02-11T10:37:54.000Z,2019-02-12T23:17:15.000Z,581617
-76.485922898202247,44.230864715186009,125285023,10000000046,AIDS Bureau,HIV Outpatient Clinic,"Hotel Dieu Hospital, Infection & Immunology Clinic",,,,166 Brock Street,Jm3-045,Practice Location,Kingston,K7L5G2,2019-02-12T13:08:50.000Z,2019-02-11T09:47:18.000Z,2019-02-12T23:17:15.000Z,581713
-79.686905476433722,43.604768962427983,125313031,2920,Long-Term Care Home,NH non-profit,Yee Hong Centre - Mississauga,,,,5510 Mavis Road,,,Mississauga,L5V2X5,2019-02-12T13:05:10.000Z,2019-02-11T10:45:33.000Z,2019-02-12T23:17:15.000Z,581809
-82.994993990550824,42.259121964767054,125282820,9416,Pharmacy,RP,Rexall #8126,,,,3840 Howard Avenue,,,Windsor,N9E3N9,2019-02-12T12:37:46.000Z,2019-02-11T09:42:53.000Z,2019-02-12T23:17:15.000Z,581873
-81.393350747666332,48.472559864248019,125298962,1005,Pharmacy,RP,Timmins Pharmacy,,,,57 Riverside Drive,Unit 1500,,Timmins,P4R1A1,2019-02-12T12:21:33.000Z,2019-02-11T10:14:35.000Z,2019-02-12T23:17:15.000Z,581905
-79.706904964595779,43.398111125124736,125289452,5109,Pharmacy,RP,Bronte Creek Pharmacy,,,,2290 Lakeshore Road West,,,Oakville,L6L1H3,2019-02-12T12:19:21.000Z,2019-02-11T09:56:12.000Z,2019-02-12T23:17:15.000Z,581969
-81.880266262107625,42.435306850940009,125277485,2765,Long-Term Care Home,NH for-profit,Village on the Ridge,,,,9 Myrtle Street,,,Chatham-Kent,N0P2C0,2019-02-12T12:26:47.000Z,2019-02-11T09:32:09.000Z,2019-02-12T23:17:15.000Z,582017
-78.913794454098849,43.883993647187843,125296158,5746,Pharmacy,RP,Pharmacy #506,,,,70 Thickson Road South,,,Whitby,L1N7T2,2019-02-12T13:11:20.000Z,2019-02-11T10:09:13.000Z,2019-02-12T23:17:15.000Z,582049
-79.876974106569079,43.261151092998126,125288682,2853,Long-Term Care Home,NH non-profit,Queen's Garden,,,,80 Queen Street North,,,Hamilton,L8R3P6,2019-02-12T13:30:17.000Z,2019-02-11T09:54:40.000Z,2019-02-12T23:17:15.000Z,582113
-79.600314350387038,43.621928369484309,125282208,7911,Pharmacy,RP,Dixie Village Pharmacy,,,,3615 Dixie Road,Unit 10,,Mississauga,L4Y4H4,2019-02-12T12:27:49.000Z,2019-02-11T09:41:41.000Z,2019-02-12T23:17:15.000Z,582145
-77.789173928947847,44.313446773046572,125291876,969,Community Support Service,Site,Campbellford Memorial Multicare Lodge,,Campbellford Memorial Multicare Lodge,,174 Oliver Road,,Administrative Office,Campbellford,K0L1L0,2019-02-12T13:00:28.000Z,2019-02-11T10:00:56.000Z,2019-02-12T23:17:15.000Z,582289
-82.366875027527172,42.598476456069953,125299036,4103,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Chatham Kent Health Alliance - Wallaceburg Site,,,,325 Margaret Avenue,,,Chatham-Kent,N8A2A7,2019-02-12T13:32:41.000Z,2019-02-11T10:14:44.000Z,2019-02-12T23:17:15.000Z,582497
-81.283028620909192,42.93984446940631,125306329,7173,Pharmacy,RP,Shoppers Drug Mart #767,,,,1051 Wonderland Road South,,,London,N6K3X4,2019-02-12T12:42:57.000Z,2019-02-11T10:31:36.000Z,2019-02-12T23:17:15.000Z,582513
-79.40541120683541,43.831862515335352,125309081,10389,Pharmacy,RP,Dales Pharmacy,,,,8200 Bayview Avenue,Bayview Ave,,Markham,L3T2X2,2019-02-12T12:33:48.000Z,2019-02-11T10:37:23.000Z,2019-02-12T23:17:15.000Z,582561
-80.215185537805866,43.533046524950677,125308506,3157,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,281 Stone Road,,,Guelph,N1G5J5,2019-02-12T13:24:36.000Z,2019-02-11T10:36:14.000Z,2019-02-12T23:17:15.000Z,582593
-79.858052030003492,44.681787240282219,125292234,3910,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare,,,,Old Penetanguishene Road,,,Midland,L4R0E8,2019-02-12T13:00:32.000Z,2019-02-11T10:01:38.000Z,2019-02-12T23:17:15.000Z,582641
-81.020533299683294,49.069711473080609,125287893,3330,Mental Health and Addiction Organization,Mental Health Services,Minto Counselling Centre,,,,233 Eighth Street,,Administration and Practice Location,Cochrane,P0L1C0,2019-02-12T12:29:06.000Z,2019-02-11T09:53:03.000Z,2019-02-12T23:17:15.000Z,582657
-78.221207733334182,45.032744877285367,125293536,4391,Pharmacy,RP,Wilberforce Multicare Pharmacy,,,,2165 Loop Road,,,Tory Hill,K0L3C0,2019-02-12T13:21:03.000Z,2019-02-11T10:04:15.000Z,2019-02-12T23:17:15.000Z,582705
-83.014768302316241,42.321936074917254,125273161,5368,Pharmacy,RP,Olde Walkerville Pharmacy,,,,1701 Wyandotte Street East,,,Windsor,N8Y1C9,2019-02-12T12:56:07.000Z,2019-02-11T09:17:19.000Z,2019-02-12T23:17:15.000Z,582721
-79.783969906502833,43.595658856283123,125307063,10943,Pharmacy,RP,Drugstore Pharmacy #1080,,,,3050 Argentia Road,,,Mississauga,L5N8E1,2019-02-12T12:33:22.000Z,2019-02-11T10:33:13.000Z,2019-02-12T23:17:15.000Z,582801
-79.740713904537358,43.728095881505716,125288595,T0463,Retirement Home,Site,House of Wellness Assisted Living,,,,15 Milford Crescent,,Residential,Brampton,L6S3E3,2019-02-12T12:19:09.000Z,2019-02-11T09:54:29.000Z,2019-02-12T23:17:15.000Z,582833
-79.534045347696335,43.829422708900999,125271028,3873,Pharmacy,RP,Tuscany Guardian Pharmacy,,,,9100 Jane Street,Unit 16,,Vaughan,L4K0A4,2019-02-12T12:45:02.000Z,2019-02-11T09:11:33.000Z,2019-02-12T23:17:15.000Z,582849
-80.711136680807954,43.379765174390677,125289981,7353,Pharmacy,RP,Town Square Pharmacy,,,,100 Mill Street,Unit K,,New Hamburg,N3A1R1,2019-02-12T13:00:03.000Z,2019-02-11T09:57:14.000Z,2019-02-12T23:17:15.000Z,582881
-79.423566082449597,44.598357146918168,125290910,938961,Independent Health Facility,Opth Utrasnd,Dr. Donald R. Nixon,,Dr. Donald R. Nixon,,190 Memorial Avenue,Suite D,Practice Address,Orillia,L3V5X6,2019-02-12T13:20:29.000Z,2019-02-11T09:59:01.000Z,2019-02-12T23:17:15.000Z,582945
-79.683138440702152,43.210150792963532,125311536,S0169,Retirement Home,Site,Orchard Terrace Care Centre,,,,199 Glover Road,,Residential,Hamilton,L8E5J2,2019-02-12T13:35:20.000Z,2019-02-11T10:42:39.000Z,2019-02-12T23:17:15.000Z,583121
-78.922816355499577,43.866983143795608,125289860,4612,Community Support Service,Site,Central East Community Care Access Centre (CSS),,Central East Community Care Access Centre (CSS),,920 Champlain Court,,Administrative Office,Whitby,L1N6K9,2019-02-12T13:09:52.000Z,2019-02-11T09:57:00.000Z,2019-02-12T23:17:15.000Z,583185
-79.463404344832242,44.048948450424078,125289206,1656,Pharmacy,LTCF,Eagle Terrace,,,,329 Eagle Street,,,Newmarket,L3Y1K3,2019-02-12T13:20:02.000Z,2019-02-11T09:55:44.000Z,2019-02-12T23:17:15.000Z,583297
-79.604502062270612,43.740823990121108,125298800,1046680,Independent Health Facility,Gen Ultrasound,Westmore Ultrasound & Cardiology Lab,,Armin Healthcare Service Inc.,,40 Westmore Drive,Suite 104,Practice Address,Toronto,M9V4C2,2019-02-12T12:41:17.000Z,2019-02-11T10:14:17.000Z,2019-02-12T23:17:15.000Z,583441
-79.713260184348144,43.599449160261372,125310583,231,Pharmacy,RP,Drugstore Pharmacy #4336,,,,6085 Creditview Road,,,Mississauga,L5V2A8,2019-02-12T13:35:08.000Z,2019-02-11T10:40:36.000Z,2019-02-12T23:17:15.000Z,583473
-76.592743333531416,44.236856811711228,125299554,N0073,Retirement Home,Site,Chartwell Conservatory Pond Retirement Residence,,,,1499 Stoneridge Drive,,Residential,Kingston,K7M9H9,2019-02-12T12:51:49.000Z,2019-02-11T10:15:42.000Z,2019-02-12T23:17:15.000Z,583617
-80.676996803700277,43.748541540348477,125314661,10000000091,Family Health Team - Contract,Site,Minto-Mapleton FHT,,,,11 Andrews Drive West,,,Drayton,N0G1P0,2019-02-12T12:55:21.000Z,2019-02-11T10:48:44.000Z,2019-02-12T23:17:15.000Z,583697
-80.484531517302514,43.468995900891485,125275673,4926,Pharmacy,RP,Pollock & Williams Pharmacy,,,,307 Lancaster Street West,,,Kitchener,N2H4V4,2019-02-12T13:06:54.000Z,2019-02-11T09:26:00.000Z,2019-02-12T23:17:15.000Z,583745
-79.464545364265746,46.313031430405758,125285617,10000000054,Midwifery Clinic,Main,Midwives Sages-Femmes of North Bay,,,,222 McIntyre Street West,Unit 508,Practice Location,North Bay,P1B2Y8,2019-02-12T12:38:25.000Z,2019-02-11T09:48:32.000Z,2019-02-12T23:17:15.000Z,583777
-82.418653014185139,49.419303343164252,125305961,7449,Pharmacy,RP,Shoppers Drug Mart #655,,,,25 Brunetville Road,Model City Mall,,Kapuskasing,P5N2E9,2019-02-12T13:34:09.000Z,2019-02-11T10:30:45.000Z,2019-02-12T23:17:15.000Z,583793
-79.697405208304332,44.995297901115144,125303481,3890,Community Support Service,Site,Wahta Mohawks,,Wahta Mohawks,,Muskoka District Road 38,Postal Office Box 260,Administrative Office,Bala,P0C1A0,2019-02-12T12:32:36.000Z,2019-02-11T10:24:57.000Z,2019-02-12T23:17:15.000Z,583809
-79.253091299643401,43.157070203261014,125277942,S0084,Retirement Home,Site,Mount Carmel Home,,,,78 Yates Street,,Residential,St. Catharines,L2R5R9,2019-02-12T13:17:27.000Z,2019-02-11T09:33:06.000Z,2019-02-12T23:17:15.000Z,583953
-79.370810683829291,45.824106055132994,125299918,N0182,Retirement Home,Site,Southwind Retirement Home,,,,11118 Highway 124,,Residential,Sundridge,P0A1X0,2019-02-12T12:31:48.000Z,2019-02-11T10:16:26.000Z,2019-02-12T23:17:15.000Z,584033
-79.874287528474738,43.519816538730488,125295752,10586,Pharmacy,RP,Shoppers Drug Mart #710,,,,75 Nipissing Road,,,Milton,L9T1R3,2019-02-12T13:21:38.000Z,2019-02-11T10:08:26.000Z,2019-02-12T23:17:15.000Z,584097
-79.386061985501669,43.660506186221568,125289590,4179104,Independent Health Facility,Sleep Studies,Sleep and Alertness Clinic,,Straight Sleep Inc.,,790 Bay Street,Suite 800,Practice Address,Toronto,M5G1N8,2019-02-12T12:19:23.000Z,2019-02-11T09:56:27.000Z,2019-02-12T23:17:15.000Z,584113
-80.262234717663276,43.138396653221577,125300063,5585,Pharmacy,RP,Brantford Life Care Pharmacy,,,,205 Colborne Street,,,Brantford,N3T2G8,2019-02-12T12:31:50.000Z,2019-02-11T10:16:46.000Z,2019-02-12T23:17:15.000Z,584193
-81.620551943180075,44.181495967975309,125281106,2773,Long-Term Care Home,NH for-profit,Trillium Court,,,,550 Philip Place,,,Kincardine,N2Z3A6,2019-02-12T13:08:01.000Z,2019-02-11T09:39:23.000Z,2019-02-12T23:17:15.000Z,584273
-79.438991400305724,43.63691447962303,125299205,T0409,Retirement Home,Site,Dowling Rest Home,,,,124 Dowling Avenue,,Residential,Toronto,M6K3A6,2019-02-12T13:22:29.000Z,2019-02-11T10:15:02.000Z,2019-02-12T23:17:15.000Z,584289
-79.369714985394154,43.718497997154856,125295248,934,Community Support Service,Site,Spinal Cord Injury Ontario,,Spinal Cord Injury Ontario,,520 Sutherland Drive,,Administrative Office,Toronto,M4G3V9,2019-02-12T13:11:10.000Z,2019-02-11T10:07:30.000Z,2019-02-12T23:17:15.000Z,584337
-79.86568095705239,43.869314600233118,125294715,10563,Pharmacy,RP,Pharmasave #638,,,,15955 Airport Road,Unit 102,,Caledon,L7C1H9,2019-02-12T12:30:40.000Z,2019-02-11T10:06:30.000Z,2019-02-12T23:17:15.000Z,584353
-93.237243389201709,50.638243444990934,125309987,2526,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Red Lake Margaret Cochenour Memorial Hospital Corporation,,,,25 Spruce Street,,Practice Location,Ear Falls,P0V1T0,2019-02-12T13:04:32.000Z,2019-02-11T10:39:18.000Z,2019-02-12T23:17:15.000Z,584385
-79.383187683945351,43.653234585077833,125297095,5403,Pharmacy,RP,Zara's Pharmacy,,,,1908 B,,,Toronto,M4L2C1,2019-02-12T13:01:34.000Z,2019-02-11T10:11:04.000Z,2019-02-12T23:17:15.000Z,584417
-79.615910251508424,43.57840066111288,125291553,6119,Pharmacy,RP,Drug Basics #567,,,,2550 Hurontario Street,,,Mississauga,L5B1N5,2019-02-12T13:00:23.000Z,2019-02-11T10:00:18.000Z,2019-02-12T23:17:15.000Z,584481
-79.324585577616347,43.793590312403119,125310697,6272,Pharmacy,RP,Pharmore Pharmacy,,,,2543 Pharmacy Avenue,,,Toronto,M1W1H9,2019-02-12T13:14:41.000Z,2019-02-11T10:40:51.000Z,2019-02-12T23:17:15.000Z,584529
-79.54866873375876,43.619898871535355,125274157,7479246,Independent Health Facility,"Bone Min DXA, Radgrhy, PF - Lung Vol & Diff",Radiology Associates Etobicoke,,2540794 Ontario Inc.,,85 The East Mall,Suite LF01,Practice Address,Toronto,M8Z5W4,2019-02-12T12:26:01.000Z,2019-02-11T09:20:52.000Z,2019-02-12T23:17:15.000Z,584545
-79.702924652705576,44.389046997763643,125292151,3121417,Independent Health Facility,"Radgrhy, Gen Ultrasound, Vasc Utrasnd",Georgian Radiology Consultants - Wellington,,Georgian Imaging Services,,121 Wellington Street West,Suite 114 & 115,Practice Address,Barrie,L4N1L2,2019-02-12T12:19:55.000Z,2019-02-11T10:01:28.000Z,2019-02-12T23:17:15.000Z,584593
-79.413904999890022,43.722935395880143,125280304,3388,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs,,,,250 Lawrence Avenue West,,,Toronto,M5M1B2,2019-02-12T12:27:22.000Z,2019-02-11T09:37:39.000Z,2019-02-12T23:17:15.000Z,584657
-77.368446779654121,44.162781165272676,125301443,304,Community Support Service,Site,Regional Hospice of Quinte Inc.,,The Regional Hospice of Quinte Inc.,,225 Dundas Street East,,Administrative Office,Belleville,K8N1E2,2019-02-12T13:33:11.000Z,2019-02-11T10:20:01.000Z,2019-02-12T23:17:15.000Z,584673
